code,year,end_date,institution_id,industry_code,annual_report_ai_word_freq,annual_report_ai_sentence_freq,annual_report_total_sentences,annual_report_total_words,ai_disclosure_sentence_ratio,ai_disclosure_word_ratio,ai_sentence_per_1000_sentences,ai_word_per_1000_words,annual_trading_shares,float_market_value_thousand,total_market_value_thousand,annual_return_no_cash_dividend,investor_sentiment_proxy_log_trading_volume
000555,2022,2022-12-31,101816,I65,25,23,2613,73461,0.008802143130501339,0.00034031663059310384,8.802143130501339,0.34031663059310385,3072759541,10554159.11,10593950.49,-0.150134,21.84584186841619
000555,2023,2023-12-31,101816,I65,21,18,2332,60639,0.007718696397941681,0.00034631177954781576,7.718696397941681,0.3463117795478158,2816033289,11066362.75,11105450.42,0.051253,21.758595096905285
000555,2024,2024-12-31,101816,I65,16,12,2541,69049,0.004722550177095631,0.00023171950354096367,4.7225501770956315,0.23171950354096366,5556816855,10889645.61,10928673.69,-0.005133,22.43829127335
000557,2020,2020-12-31,101819,G53,0,0,1834,44905,0.0,0.0,0.0,0.0,5454838184,5729610.66,5731412.71,0.13913,22.419768792180108
000557,2021,2021-12-31,101819,G53,1,1,1791,45893,0.0005583472920156337,2.178981544026322e-05,0.5583472920156337,0.02178981544026322,3369860280,6137827.19,6139757.63,0.071247,21.93813712080729
000557,2022,2022-12-31,101819,G53,0,0,1960,51399,0.0,0.0,0.0,0.0,5541945091,7143789.37,7146036.2,0.163895,22.43561137572354
000557,2023,2023-12-31,101819,G53,0,0,1877,46458,0.0,0.0,0.0,0.0,2266169147,7041735.24,7043949.97,-0.014286,21.54135664283872
000557,2024,2024-12-31,101819,G53,0,0,1978,50799,0.0,0.0,0.0,0.0,3777312008,7566585.07,7568964.87,0.074534,22.052278484890007
000558,2020,2020-12-31,102299,K70,3,3,2329,52231,0.0012881064834693002,5.743715418046754e-05,1.2881064834693001,0.05743715418046754,3618498245,3581807.19,3584042.58,-0.157576,22.009324927539097
000558,2021,2021-12-31,102299,K70,0,0,2589,57438,0.0,0.0,0.0,0.0,6317064435,4960401.32,4963512.2,0.384892,22.566520449222537
000558,2022,2022-12-31,102299,K70,0,0,2469,53345,0.0,0.0,0.0,0.0,10215495722,3711229.91,3712964.97,-0.251948,23.047171592966553
000558,2023,2023-12-31,102299,K70,0,0,2403,55640,0.0,0.0,0.0,0.0,5796823066,3775845.9,3777426.17,0.017361,22.48057585736159
000558,2024,2024-12-31,102299,K70,0,0,3021,65864,0.0,0.0,0.0,0.0,10411768172,4394414.51,4396253.67,0.163823,23.066202558463967
000559,2020,2020-12-31,102300,C36,1,1,2485,50656,0.00040241448692152917,1.974099810486418e-05,0.40241448692152915,0.01974099810486418,4573256253,14729337.11,17675283.69,0.007449,22.243491316352376
000559,2021,2021-12-31,102300,C36,1,1,2551,51866,0.0003920031360250882,1.9280453476265763e-05,0.3920031360250882,0.019280453476265762,6577476156,17537548.14,21045150.86,0.228037,22.606916945938668
000559,2022,2022-12-31,102300,C36,4,4,2508,54778,0.001594896331738437,7.302201613786557e-05,1.594896331738437,0.07302201613786558,4023672979,13407293.23,16089463.85,-0.207221,22.11546099904585
000559,2023,2023-12-31,102300,C36,2,2,2893,60285,0.000691323885240235,3.317574852782616e-05,0.691323885240235,0.03317574852782616,3265365815,17145838.6,17146677.08,0.12115,21.906637635052512
000559,2024,2024-12-31,102300,C36,6,6,3087,67867,0.001943634596695821,8.840821017578499e-05,1.943634596695821,0.08840821017578498,6078499376,20318239.55,20318316.77,0.213873,22.528023689467727
000560,2020,2020-12-31,102302,K70,11,11,3106,81215,0.0035415325177076628,0.00013544296004432677,3.5415325177076626,0.13544296004432677,5210812619,8692443.1,9563333.46,-0.041763,22.37400165367774
000560,2021,2021-12-31,102302,K70,8,8,3090,80840,0.0025889967637540453,9.896091044037604e-05,2.588996763754045,0.09896091044037604,6950459151,6856241.25,7396272.67,-0.223399,22.662073559376886
000560,2022,2022-12-31,102302,K70,6,6,2852,74264,0.0021037868162692847,8.079284713993322e-05,2.1037868162692845,0.08079284713993322,11650907784,5624526.63,5888752.13,-0.201274,23.178649935381628
000560,2023,2023-12-31,102302,K70,5,5,2845,73671,0.0017574692442882249,6.786931085501757e-05,1.757469244288225,0.06786931085501757,16261852223,5060327.27,5299876.91,-0.1,23.51208784749362
000560,2024,2024-12-31,102302,K70,2,2,2751,70501,0.0007270083605961468,2.8368391937703013e-05,0.7270083605961468,0.028368391937703012,53543406218,6878580.8,7184277.6,0.355556,24.703758493093392
000561,2020,2020-12-31,102305,C39,1,1,1898,43172,0.0005268703898840885,2.316316130825535e-05,0.5268703898840885,0.02316316130825535,2856177799,4296096.12,4335643.94,-0.017808,21.772750134387955
000561,2021,2021-12-31,102305,C39,1,1,1889,41957,0.0005293806246691371,2.3833925209142695e-05,0.5293806246691372,0.023833925209142695,2412931937,5050068.38,5073368.57,0.170153,21.604108416809403
000561,2022,2022-12-31,102305,C39,1,1,1809,40822,0.000552791597567717,2.449659497329871e-05,0.5527915975677169,0.024496594973298712,2841631684,5467566.68,5490606.27,0.082241,21.76764426110818
000561,2023,2023-12-31,102305,C39,1,1,1952,45869,0.0005122950819672131,2.180121650788114e-05,0.5122950819672132,0.021801216507881138,3259473233,5057131.29,5075891.33,-0.07489,21.904831434606244
000561,2024,2024-12-31,102305,C39,1,1,2164,53195,0.0004621072088724584,1.8798759281887396e-05,0.46210720887245843,0.018798759281887397,3997418894,5321915.9,5341771.35,0.053571,22.108914713535977
000564,2020,2020-12-31,101680,F52,2,2,2236,65352,0.0008944543828264759,3.0603501040519036e-05,0.8944543828264758,0.030603501040519038,27525254917,5195270.46,15493390.42,0.083682,24.038369780838337
000564,2021,2021-12-31,101680,F52,1,1,2392,69511,0.0004180602006688963,1.4386212254175598e-05,0.4180602006688963,0.014386212254175598,8278327401,25960799.53,32770059.27,0.569884,22.83690678034853
000564,2022,2022-12-31,101680,F52,1,1,2218,64233,0.0004508566275924256,1.556832157925054e-05,0.45085662759242556,0.015568321579250541,45067794964,24138345.44,30470405.96,-0.070175,24.531433747779385
000564,2023,2023-12-31,101680,F52,1,1,2203,64373,0.00045392646391284613,1.5534463206623896e-05,0.45392646391284613,0.015534463206623897,39989153710,22164802.25,27979114.91,-0.081761,24.41187409706558
000564,2024,2024-12-31,101680,F52,1,1,2217,63756,0.0004510599909788002,1.5684798293493945e-05,0.4510599909788002,0.015684798293493944,85111689017,50766856.03,62300318.57,1.363014,25.16723021935645
000565,2020,2020-12-31,101572,C26,0,0,2205,52079,0.0,0.0,0.0,0.0,924613471,2055227.12,2055227.12,-0.117811,20.644886340037385
000565,2021,2021-12-31,101572,C26,0,0,2364,57381,0.0,0.0,0.0,0.0,2036476678,2892060.11,2892060.11,0.412447,21.43448703347723
000565,2022,2022-12-31,101572,C26,0,0,2571,62883,0.0,0.0,0.0,0.0,1691313476,2545186.33,2545186.33,-0.116192,21.248771269339176
000565,2023,2023-12-31,101572,C26,0,0,2401,55809,0.0,0.0,0.0,0.0,1044739247,2735966.91,2735966.91,0.077513,20.767033167782056
000565,2024,2024-12-31,101572,C26,1,1,2274,52078,0.00043975373790677223,1.920196628134721e-05,0.43975373790677225,0.01920196628134721,1875628587,2345733.91,2345733.91,-0.140254,21.352209687119423
000566,2020,2020-12-31,101573,C27,0,0,2994,73168,0.0,0.0,0.0,0.0,7367742284,11106709.64,12331088.61,0.543478,22.720377157681824
000566,2021,2021-12-31,101573,C27,0,0,2940,70132,0.0,0.0,0.0,0.0,3525190610,6117389.65,6811166.91,-0.431203,21.983200345791246
000566,2022,2022-12-31,101573,C27,0,0,2857,73804,0.0,0.0,0.0,0.0,5194063301,4976216.33,5539749.09,-0.186667,22.370782137636766
000566,2023,2023-12-31,101573,C27,0,0,2936,72723,0.0,0.0,0.0,0.0,4176478980,5267547.62,5864090.37,0.058548,22.152734379464704
000566,2024,2024-12-31,101573,C27,0,0,2916,72140,0.0,0.0,0.0,0.0,7951325053,5584707.62,6214378.95,0.059735,22.796604425183293
000568,2020,2020-12-31,101591,C15,1,1,2231,51375,0.00044822949350067237,1.94647201946472e-05,0.44822949350067237,0.0194647201946472,3348582336,331167570.48,331268419.97,1.62748,21.931802910231124
000568,2021,2021-12-31,101591,C15,0,0,2296,52346,0.0,0.0,0.0,0.0,3772482144,371726749.7,371856711.08,0.131593,22.050999015659357
000568,2022,2022-12-31,101591,C15,2,2,2392,56798,0.0008361204013377926,3.521250748265784e-05,0.8361204013377926,0.03521250748265784,2058300562,328459081.6,330116633.03,-0.103778,21.44514650985589
000568,2023,2023-12-31,101591,C15,4,4,2695,63791,0.001484230055658627,6.270477026539793e-05,1.484230055658627,0.06270477026539793,1610708616,262764031.28,264104045.51,-0.18118,21.19994005389449
000568,2024,2024-12-31,101591,C15,2,2,2580,62539,0.0007751937984496124,3.1980044452261786e-05,0.7751937984496124,0.03198004445226178,2805242434,183704177.65,184288328.18,-0.272099,21.754755801776266
000570,2020,2020-12-31,101627,C34,0,0,1702,39667,0.0,0.0,0.0,0.0,1534922644,2311923.71,2311923.71,0.224401,21.15174582257894
000570,2021,2021-12-31,101627,C34,1,1,1833,43236,0.0005455537370430987,2.3128874086409473e-05,0.5455537370430987,0.023128874086409474,3630657356,2406539.81,3250801.17,0.040925,22.012679558910985
000570,2022,2022-12-31,101627,C34,2,2,1930,46707,0.0010362694300518134,4.2820134027019504e-05,1.0362694300518134,0.0428201340270195,2769485717,2379630.54,2650653.26,-0.180171,21.74192747853661
000570,2023,2023-12-31,101627,C34,1,1,1984,45485,0.0005040322580645161,2.1985269869187646e-05,0.5040322580645161,0.021985269869187647,4347288887,2873516.12,3200788.84,0.209644,22.19281824361171
000570,2024,2024-12-31,101627,C34,5,5,2058,46605,0.0024295432458697765,0.000107284626113078,2.4295432458697763,0.107284626113078,3465639399,2828474.86,2828474.86,-0.10816,21.966162983589054
000571,2020,2020-12-31,101628,S90,0,0,3253,76492,0.0,0.0,0.0,0.0,1176106969,2137318.27,2157269.6,-0.029304,20.88547564317051
000571,2021,2021-12-31,101628,S90,1,1,3450,83049,0.0002898550724637681,1.2041084179219497e-05,0.2898550724637681,0.012041084179219497,1586514710,2124634.81,2124707.04,-0.015094,21.184805441557202
000571,2022,2022-12-31,101628,S90,0,0,3270,81451,0.0,0.0,0.0,0.0,2880805015,1904845.0,1904909.76,-0.103448,21.78133561148043
000571,2023,2023-12-31,101628,S90,0,0,3380,80534,0.0,0.0,0.0,0.0,4337398888,2409547.52,2467689.84,0.264957,22.190540671054315
000571,2024,2024-12-31,101628,S90,1,1,3193,76937,0.00031318509238960227,1.2997647425815927e-05,0.3131850923896023,0.012997647425815927,5195998620,2857233.02,2945342.79,0.185811,22.37115467035827
000572,2020,2020-12-31,101644,C36,3,3,2039,43930,0.0014713094654242277,6.829046209879354e-05,1.4713094654242276,0.06829046209879354,5147763056,4992151.88,4999694.74,0.608466,22.361828099397275
000572,2021,2021-12-31,101644,C36,2,2,2274,50194,0.0008795074758135445,3.9845399848587483e-05,0.8795074758135445,0.03984539984858748,12352108397,9606608.06,9621123.09,0.924342,23.237092605935143
000572,2022,2022-12-31,101644,C36,1,1,2172,48553,0.00046040515653775324,2.059604967767182e-05,0.4604051565377532,0.02059604967767182,8080296132,7865923.52,7877808.48,-0.181197,22.812694358931576
000572,2023,2023-12-31,101644,C36,0,0,2372,51386,0.0,0.0,0.0,0.0,12196779350,8062982.15,8075164.85,0.025052,23.224437766211803
000572,2024,2024-12-31,101644,C36,1,1,2540,54593,0.0003937007874015748,1.8317366695363874e-05,0.39370078740157477,0.018317366695363872,14497755602,6864599.01,6874580.26,-0.148676,23.39725968839235
000573,2020,2020-12-31,101715,K70,0,0,2821,67508,0.0,0.0,0.0,0.0,2668293341,1789983.5,1806334.11,-0.05178,21.704704907231783
000573,2021,2021-12-31,101715,K70,0,0,2784,65168,0.0,0.0,0.0,0.0,2275466970,2012717.48,2029732.32,0.144876,21.545451130263988
000573,2022,2022-12-31,101715,K70,0,0,2978,73721,0.0,0.0,0.0,0.0,12872349436,2696281.91,2719075.37,0.371069,23.278347393331412
000573,2023,2023-12-31,101715,K70,0,0,3060,76383,0.0,0.0,0.0,0.0,5595023003,2139264.28,2157388.44,-0.187793,22.445143290229996
000573,2024,2024-12-31,101715,K70,0,0,2856,68309,0.0,0.0,0.0,0.0,4479690637,1892564.81,1908459.01,-0.097633,22.222819826971108
000576,2020,2020-12-31,101613,C35,0,0,2204,48880,0.0,0.0,0.0,0.0,4034665459,4536634.83,4694330.03,0.392904,22.118189225689626
000576,2021,2021-12-31,101613,C35,0,0,2251,50822,0.0,0.0,0.0,0.0,3490683695,5266760.84,5500337.64,0.190396,21.97336345540723
000576,2022,2022-12-31,101613,C35,0,0,2266,53032,0.0,0.0,0.0,0.0,2162476025,4363610.95,4499471.05,-0.181965,21.494519710466083
000576,2023,2023-12-31,101613,C35,0,0,2393,55346,0.0,0.0,0.0,0.0,1176161169,4003459.25,4116475.13,-0.084646,20.885521726352174
000576,2024,2024-12-31,101613,C35,0,0,2305,53235,0.0,0.0,0.0,0.0,1802448210,3149768.34,3168396.23,-0.219355,21.31241169494917
000581,2020,2020-12-31,101616,C36,1,1,2379,53169,0.0004203446826397646,1.8807952002106492e-05,0.4203446826397646,0.01880795200210649,2797706227,18945064.47,19400071.52,0.275066,21.752065714110657
000581,2021,2021-12-31,101616,C36,3,3,2500,56156,0.0012,5.342260844789515e-05,1.2,0.05342260844789515,2863669868,17597009.97,18013461.94,-0.006468,21.775369810196896
000581,2022,2022-12-31,101616,C36,3,3,2617,61367,0.0011463507833397019,4.8886209200384574e-05,1.146350783339702,0.04888620920038458,1461690349,14613091.83,14826238.98,-0.1026,21.102859376935832
000581,2023,2023-12-31,101616,C36,6,5,2620,61824,0.0019083969465648854,9.704968944099378e-05,1.9083969465648853,0.09704968944099378,2629351881,12419662.65,12504826.69,-0.144388,21.690003220066938
000581,2024,2024-12-31,101616,C36,9,8,2715,65095,0.0029465930018416206,0.00013825946693294417,2.9465930018416207,0.13825946693294416,2531571922,15553346.23,15568566.81,0.333776,21.652106260189292
000582,2020,2020-12-31,101634,G55,0,0,3054,79633,0.0,0.0,0.0,0.0,1751839401,13301604.65,17163476.97,0.192961,21.283932159733954
000582,2021,2021-12-31,101634,G55,1,1,3077,79624,0.00032499187520311994,1.2559027428915906e-05,0.32499187520311995,0.012559027428915905,1376579247,10185220.86,13132813.01,-0.216562,21.042867452992887
000582,2022,2022-12-31,101634,G55,2,2,2995,81007,0.000667779632721202,2.4689224388015852e-05,0.667779632721202,0.02468922438801585,5007188258,10404985.38,13096242.93,-0.05796,22.334140368748564
000582,2023,2023-12-31,101634,G55,1,1,2883,73949,0.000346860908775581,1.3522833304033861e-05,0.346860908775581,0.01352283330403386,2613073144,10587632.63,13307599.93,0.039648,21.68379281582176
000582,2024,2024-12-31,101634,G55,6,6,2728,68938,0.0021994134897360706,8.703472685601556e-05,2.1994134897360706,0.08703472685601556,2967699687,13878729.94,17947094.65,0.095377,21.81105297384376
000584,2020,2020-12-31,102332,C35,75,63,2923,70632,0.021553198768388643,0.0010618416581719334,21.553198768388643,1.0618416581719334,2160549438,3488181.84,4436266.07,-0.067783,21.493628396203352
000584,2021,2021-12-31,102332,C35,51,44,3279,79034,0.013418725221103996,0.0006452918996887416,13.418725221103996,0.6452918996887416,3908781137,4455888.93,4611281.72,0.039451,22.086491432934206
000584,2022,2022-12-31,102332,C35,34,30,2925,69791,0.010256410256410256,0.000487168832657506,10.256410256410257,0.487168832657506,6862268192,5132335.27,5235250.53,0.135314,22.649303864413728
000584,2023,2023-12-31,102332,C35,37,33,3429,86716,0.009623797025371828,0.00042668019742608056,9.623797025371827,0.42668019742608054,4804479970,2944467.23,2990484.68,-0.428779,22.292814646872824
000584,2024,2024-12-31,102332,C35,40,36,4426,112644,0.008133755083596927,0.0003551010262419658,8.133755083596927,0.3551010262419658,5557656755,2473898.98,2480656.5,-0.170483,22.438442409612666
000585,2020,2020-12-31,102342,C38,0,0,2019,45951,0.0,0.0,0.0,0.0,1411524660,1017733.03,1027751.4,-0.147959,21.067936276989432
000585,2021,2021-12-31,102342,C38,0,0,2018,46405,0.0,0.0,0.0,0.0,1512143697,1249313.0,1261611.0,0.227545,21.136794148547683
000586,2020,2020-12-31,102325,C39,3,3,2242,44086,0.0013380909901873326,6.804881368234814e-05,1.3380909901873326,0.06804881368234814,1423460410,1404374.4,1404374.4,-0.284729,21.07635665326648
000586,2021,2021-12-31,102325,C39,0,0,2306,46076,0.0,0.0,0.0,0.0,1175789337,1725484.8,1725484.8,0.22865,20.88520553602263
000586,2022,2022-12-31,102325,C39,1,1,2329,46788,0.00042936882782310007,2.1373001624348124e-05,0.42936882782310004,0.021373001624348124,1018318946,1601683.2,1601683.2,-0.071749,20.741419013469827
000586,2023,2023-12-31,102325,C39,0,0,2142,43076,0.0,0.0,0.0,0.0,1202714243,2433475.2,2433475.2,0.519324,20.90784670956317
000586,2024,2024-12-31,102325,C39,8,6,2278,46750,0.0026338893766461808,0.00017112299465240642,2.633889376646181,0.17112299465240643,2258841694,1837680.0,1837680.0,-0.244833,21.53811799450883
000589,2020,2020-12-31,102328,C29,0,0,2561,54894,0.0,0.0,0.0,0.0,4143698864,5102555.12,5248137.62,0.420601,22.14485467155081
000589,2021,2021-12-31,102328,C29,0,0,2746,60730,0.0,0.0,0.0,0.0,3617495243,5320653.08,5881364.69,-0.042553,22.009047701748937
000589,2022,2022-12-31,102328,C29,0,0,3042,71671,0.0,0.0,0.0,0.0,3993440679,5411115.78,5496525.32,-0.049106,22.10791902207342
000589,2023,2023-12-31,102328,C29,1,1,3017,71336,0.00033145508783559825,1.40181675451385e-05,0.33145508783559824,0.0140181675451385,4698891724,7162582.43,7367030.21,0.319415,22.27059251466499
000589,2024,2024-12-31,102328,C29,1,1,2985,69084,0.00033500837520938025,1.4475131723698685e-05,0.33500837520938026,0.014475131723698685,9271293115,7696440.75,7822935.69,-0.145425,22.950188701509823
000590,2020,2020-12-31,10859,C27,1,1,1963,43608,0.0005094243504839531,2.293157218858925e-05,0.5094243504839532,0.02293157218858925,867588388,2029910.4,2030716.34,-0.29097,20.5812279539321
000590,2021,2021-12-31,10859,C27,0,0,1931,44528,0.0,0.0,0.0,0.0,514851309,2365037.12,2365976.12,0.165094,20.059388698494214
000590,2022,2022-12-31,10859,C27,0,0,2208,48317,0.0,0.0,0.0,0.0,1906468389,2140023.47,2140873.13,-0.095142,21.3685183570038
000590,2023,2023-12-31,10859,C27,0,0,1972,40625,0.0,0.0,0.0,0.0,1066224930,2144810.99,2145662.55,0.002237,20.78739014512214
000590,2024,2024-12-31,10859,C27,1,1,2049,45513,0.0004880429477794046,2.1971744336782897e-05,0.4880429477794046,0.021971744336782898,2111981673,1701964.97,1702640.71,-0.206473,21.47089252566945
000591,2020,2020-12-31,10961,D44,2,2,2510,67060,0.0007968127490039841,2.9824038174768865e-05,0.7968127490039841,0.029824038174768867,16500722298,14809709.21,21861602.69,1.016393,23.52666999259179
000591,2021,2021-12-31,10961,D44,6,5,2700,70091,0.001851851851851852,8.56030018119302e-05,1.8518518518518519,0.0856030018119302,45588215742,22815508.0,33679497.96,0.557634,24.542915093380223
000591,2022,2022-12-31,10961,D44,5,5,2555,67629,0.0019569471624266144,7.393278031613657e-05,1.9569471624266144,0.07393278031613658,19176898581,22041768.54,28654637.14,-0.335804,23.676972192701097
000591,2023,2023-12-31,10961,D44,4,4,2755,75041,0.0014519056261343012,5.330419370743993e-05,1.451905626134301,0.05330419370743993,8220200623,20061019.68,21813489.12,-0.221282,22.82986045252931
000591,2024,2024-12-31,10961,D44,4,4,2710,71621,0.0014760147601476014,5.584954133564178e-05,1.4760147601476015,0.05584954133564178,9611968477,17128459.84,18628456.14,-0.120817,22.986274875372892
000592,2020,2020-12-31,10962,A02,0,0,2766,58863,0.0,0.0,0.0,0.0,16191948417,5301605.25,5351033.07,-0.044828,23.507779944399157
000592,2021,2021-12-31,10962,A02,0,0,3276,71919,0.0,0.0,0.0,0.0,16483360425,6048040.65,6104427.62,0.140794,23.52561724998571
000592,2022,2022-12-31,10962,A02,0,0,2827,62017,0.0,0.0,0.0,0.0,11529054836,4976235.98,5022630.32,-0.177215,23.168136193626196
000592,2023,2023-12-31,10962,A02,0,0,3104,66615,0.0,0.0,0.0,0.0,9552584929,4842260.39,4887405.66,-0.026923,22.98007762811207
000592,2024,2024-12-31,10962,A02,0,0,3045,64721,0.0,0.0,0.0,0.0,21332108645,5496315.33,5544211.16,0.134387,23.783479222771366
000593,2020,2020-12-31,10963,D45,1,1,1936,44613,0.0005165289256198347,2.2414991146078496e-05,0.5165289256198348,0.022414991146078495,1932892378,2265613.63,2266547.98,0.046358,21.38228335998893
000593,2021,2021-12-31,10963,D45,1,1,1992,46391,0.000502008032128514,2.1555905240240565e-05,0.502008032128514,0.021555905240240564,2762491670,2297705.0,2298824.77,0.014241,21.739398888763112
000593,2022,2022-12-31,10963,D45,1,1,2020,47944,0.0004950495049504951,2.0857667278491573e-05,0.49504950495049505,0.020857667278491573,4740634363,2692006.96,2693318.88,0.171607,22.279436795766195
000593,2023,2023-12-31,10963,D45,5,5,2190,53604,0.00228310502283105,9.327662114767555e-05,2.28310502283105,0.09327662114767556,2528381785,2652576.76,2653869.47,-0.014647,21.650845324771243
000593,2024,2024-12-31,10963,D45,1,1,2261,53053,0.0004422821760283061,1.884907545284904e-05,0.4422821760283061,0.01884907545284904,2178165450,1953733.27,1954539.0,-0.263514,21.501748823218477
000596,2020,2020-12-31,101485,C15,2,2,2201,49026,0.0009086778736937755,4.0794680373679274e-05,0.9086778736937755,0.040794680373679275,730898992,104339200.0,104339200.0,1.012213,20.409785831696215
000596,2021,2021-12-31,101485,C15,1,1,2404,54115,0.00041597337770382697,1.8479164741753673e-05,0.415973377703827,0.01847916474175367,617124238,93598400.0,99698400.0,-0.097426,20.24058092140501
000596,2022,2022-12-31,101485,C15,1,1,2370,51787,0.0004219409282700422,1.930986541023809e-05,0.4219409282700422,0.019309865410238092,590885539,109055340.0,109055340.0,0.102869,20.19713288487077
000596,2023,2023-12-31,101485,C15,1,1,2460,54308,0.0004065040650406504,1.841349340796936e-05,0.4065040650406504,0.01841349340796936,336397329,95122080.0,95122080.0,-0.116523,19.633803549051784
000596,2024,2024-12-31,101485,C15,3,2,2369,52306,0.0008442380751371887,5.735479677283677e-05,0.8442380751371886,0.057354796772836766,499558870,70810380.0,70810380.0,-0.236254,20.029236008967814
000597,2020,2020-12-31,101501,C27,2,2,3025,65506,0.0006611570247933885,3.053155436143254e-05,0.6611570247933884,0.030531554361432543,4129029106,6333733.47,6848061.55,0.012641,22.141308133232155
000597,2021,2021-12-31,101501,C27,0,0,2923,65947,0.0,0.0,0.0,0.0,1452085258,8236174.44,8383771.71,0.228402,21.096266469944723
000597,2022,2022-12-31,101501,C27,1,1,3058,68579,0.0003270111183780249,1.4581723268055818e-05,0.3270111183780249,0.014581723268055818,5650475065,8434291.42,9050535.63,0.01672,22.455005461047904
000597,2023,2023-12-31,101501,C27,0,0,3112,64302,0.0,0.0,0.0,0.0,3685465995,7352316.36,7645702.47,-0.136292,22.02766281212316
000597,2024,2024-12-31,101501,C27,5,5,3324,71834,0.0015042117930204573,6.960492246011638e-05,1.5042117930204573,0.06960492246011639,5888616498,7400163.45,7531374.21,0.003738,22.49628691720573
000598,2020,2020-12-31,102878,D46,0,0,2259,58077,0.0,0.0,0.0,0.0,4089038612,14333849.29,14333849.29,0.056156,22.13157572142446
000598,2021,2021-12-31,102878,D46,0,0,2321,59032,0.0,0.0,0.0,0.0,4095709889,18872901.56,18872901.56,0.3375,22.133205894538502
000598,2022,2022-12-31,102878,D46,0,0,2386,61656,0.0,0.0,0.0,0.0,3912744562,14519527.86,14602608.96,-0.210127,22.08750489897415
000598,2023,2023-12-31,102878,D46,0,0,2556,65716,0.0,0.0,0.0,0.0,3277915626,16891199.27,16987872.37,0.186503,21.910473577766567
000598,2024,2024-12-31,102878,D46,8,7,2562,67829,0.00273224043715847,0.00011794365242005631,2.73224043715847,0.11794365242005632,6682447760,22578775.42,22651859.53,0.363796,22.62275018866284
000599,2020,2020-12-31,101502,C29,1,1,1983,46338,0.0005042864346949068,2.1580560231343606e-05,0.5042864346949067,0.021580560231343606,2309844304,3262678.85,3494601.74,-0.099345,21.560445958775702
000599,2021,2021-12-31,101502,C29,4,4,2112,49872,0.001893939393939394,8.020532563362207e-05,1.893939393939394,0.08020532563362207,1476341987,3479331.39,3479535.99,0.004729,21.112833235473573
000599,2022,2022-12-31,101502,C29,0,0,2026,48560,0.0,0.0,0.0,0.0,4370879090,3422159.27,3422360.52,-0.014085,22.198229990811505
000599,2023,2023-12-31,101502,C29,0,0,2070,44520,0.0,0.0,0.0,0.0,2917855954,3634429.54,3634577.49,0.062053,21.79411492153794
000599,2024,2024-12-31,101502,C29,0,0,2252,52550,0.0,0.0,0.0,0.0,4680795761,3626327.76,3626409.9,-0.002247,22.266733967037105
000600,2020,2020-12-31,101504,D44,0,0,1955,50796,0.0,0.0,0.0,0.0,3542573460,6115147.55,10051023.97,0.171779,21.988119266364205
000600,2021,2021-12-31,101504,D44,5,4,2170,58334,0.0018433179723502304,8.571330613364419e-05,1.8433179723502304,0.08571330613364418,5536377232,5548324.6,9119378.25,-0.062389,22.434606194739366
000600,2022,2022-12-31,101504,D44,4,3,2276,62774,0.0013181019332161687,6.372064867620352e-05,1.3181019332161688,0.06372064867620353,8632163193,5722731.66,9406038.47,0.031434,22.878760970423254
000600,2023,2023-12-31,101504,D44,3,3,2360,64284,0.001271186440677966,4.666791114429718e-05,1.271186440677966,0.046667911144297185,7408610189,5461114.81,8976048.14,-0.04,22.72590869995862
000600,2024,2024-12-31,101504,D44,3,3,2386,62600,0.0012573344509639564,4.792332268370607e-05,1.2573344509639564,0.04792332268370607,6780610826,6169687.96,10240634.47,0.145709,22.63733302731851
000601,2020,2020-12-31,101505,D44,0,0,2336,58243,0.0,0.0,0.0,0.0,4060544279,7223556.41,7228890.67,0.252708,22.124582860688232
000601,2021,2021-12-31,101505,D44,0,0,2644,65958,0.0,0.0,0.0,0.0,2035502135,5528997.18,5532424.55,-0.227205,21.434008375280374
000601,2022,2022-12-31,101505,D44,0,0,2496,62809,0.0,0.0,0.0,0.0,4396443699,5075446.63,5078592.84,-0.072266,22.204061801060487
000601,2023,2023-12-31,101505,D44,0,0,2474,60785,0.0,0.0,0.0,0.0,1608328791,4621804.86,4624761.14,-0.089362,21.19846145943832
000601,2024,2024-12-31,101505,D44,1,1,2579,61905,0.00038774718883288094,1.61537840239076e-05,0.38774718883288095,0.0161537840239076,2379783318,4386667.81,4387039.78,-0.051402,21.590275278048207
000603,2020,2020-12-31,107558,B09,0,0,2596,61246,0.0,0.0,0.0,0.0,4448356303,9214571.05,10984311.99,0.068712,22.21580049500306
000603,2021,2021-12-31,107558,B09,0,0,3007,73888,0.0,0.0,0.0,0.0,2751384576,7407226.27,8679814.37,-0.209799,21.735370104465535
000603,2022,2022-12-31,107558,B09,0,0,2761,71061,0.0,0.0,0.0,0.0,2146320693,7395450.07,8666014.99,-0.00159,21.4870209080144
000603,2023,2023-12-31,107558,B09,0,0,2788,74924,0.0,0.0,0.0,0.0,3039681034,6989012.94,7624161.27,-0.120223,21.835018424162403
000603,2024,2024-12-31,107558,B09,1,1,3181,89526,0.00031436655139893113,1.1169939458928132e-05,0.3143665513989311,0.011169939458928132,3894575438,7583553.41,8272732.46,0.091868,22.082850508787587
000605,2020,2020-12-31,101478,D46,0,0,2212,53458,0.0,0.0,0.0,0.0,766993544,1950379.82,2048946.47,-0.148905,20.45798894338999
